#:standard,name,true
x;y;vx_mps;psi_rad;kappa_radpm;ax_mps2;s_m
24.1236906230904;-2.18207233686047;4.25508102673651;0.337383953724778;0.0634544394658265;-1.85519515722025;11.4074252216032
24.1567809125008;-2.27383233832243;4.21159954829498;0.343813279497764;0.0555550168356922;-1.92434815050533;11.5049693917086
24.1904218636476;-2.36546694573241;4.16595765381957;0.349559698635948;0.0455668775028304;-1.99430183631108;11.6025840159677
24.2245858037705;-2.4571988647677;4.11809426013126;0.35442531331656;0.0343021852851258;-2.0650721068209;11.7004712969322
24.2589298426023;-2.54824924425358;4.06813274094298;0.358189755667417;0.0201465039771508;-2.13630128754182;11.7977836014358
24.2932909321952;-2.63911336866887;4.0160643299382;0.360641901032494;0.00226012963058286;-2.2009684185118;11.8949276881512
24.3277052879773;-2.72948676867638;3.96229773884185;0.361552920498209;-0.0174610353060158;-2.26298506515072;11.9916318727184
24.3608899818118;-2.8172415836439;3.90765085625676;0.360751479196115;-0.0369432080582811;-2.32042068574417;12.0854515479197
24.3931089346473;-2.90319010687082;3.8521969536788;0.35812689979744;-0.060394959932109;-2.37458191483224;12.1772404882486
24.4245406611588;-2.98882099431866;3.79538958678402;0.353537273544711;-0.0873413313839282;-2.4247997957356;12.2684578238631
24.4550479035249;-3.07363062717513;3.73773771858145;0.34692052513052;-0.113916854193662;-2.47080558521944;12.3585875396178
24.4837438907494;-3.15551446578502;3.68018936961678;0.338342672180757;-0.143007885083319;-2.51232603813001;12.4453540234021
24.510496021892;-3.23598942089995;3.62249386522427;0.32774921789091;-0.174299197622055;-2.54916187348137;12.5301590640625
24.5361465897969;-3.31576853117044;3.56424623153473;0.315026568363365;-0.205901666681055;-2.58065489655753;12.6139603651825
24.5596803645087;-3.39503008884043;3.5053733592014;0.300103497719071;-0.235523017769853;-2.60612632836473;12.6966418811123
24.5819818227538;-3.47434930121208;3.44573501552255;0.282877308473549;-0.266654863965044;-2.62491400074119;12.7790366169339
24.6022781223161;-3.55412970008285;3.38512239624438;0.26319896388197;-0.298572837332197;-2.63595610282697;12.8613582533359
24.620879831763;-3.63502932016033;3.32333462884481;0.240887013810271;-0.330858057931102;-2.63846702295938;12.9443689280894
24.637541336667;-3.71732010015842;3.26020830607243;0.215733019480375;-0.362452797953529;-2.63087319401563;13.0283295034707
24.6517394416871;-3.8019042600607;3.1952930224164;0.187356674123298;-0.394167739814284;-2.61232515920487;13.1140970165076
24.6637635921514;-3.88992744497923;3.12832549227232;0.155373195362065;-0.425407175714591;-2.58043673010038;13.2029376675498
24.6722810282359;-3.98086935455604;3.05937499636374;0.119481444734095;-0.452300065472609;-2.5281838918958;13.294277569208
24.677674783301;-4.07622581870049;2.98841153325636;0.0793249883199583;-0.47954136082324;-2.45912811895421;13.38978645805
24.6780895270517;-4.17560298692544;2.91574310360842;0.034720353587101;-0.504992419086572;-2.3776279711406;13.4891644917234
24.6736725070737;-4.27939414077048;2.84181525179161;-0.0145984751753268;-0.527806261226122;-2.28318597265848;13.593049590183
24.6628091485748;-4.38709315008912;2.76743023301836;-0.068867478832447;-0.549636648115602;-2.17652433507056;13.701295094321
24.6446894333779;-4.49735547990014;2.69401513425593;-0.127983758087368;-0.58009379792077;-2.05801002620003;13.8130363376208
24.6193778606844;-4.60772147390578;2.62379684243342;-0.191131478412068;-0.607791222978221;-1.92858540070592;13.9262676422369
24.5861020355693;-4.71683051778432;2.55820724880323;-0.257954063525812;-0.633813777549425;-1.78963756476636;14.0403380765885
24.5451797076384;-4.82472926178982;2.49744422989627;-0.329302823179773;-0.672497663894644;-1.64308451083833;14.1557364122839
24.4930500155953;-4.93063268468445;2.44290496326645;-0.404637110424167;-0.709560565893582;-1.49009244204036;14.2737747101931
24.4378134277604;-5.02680847624115;2.39682029588953;-0.481431460119893;-0.738118843951417;-1.33141432249017;14.384683968225
24.3707039101013;-5.12341462082301;2.3571847647316;-0.564005159837576;-0.770944992698829;-1.17049359673427;14.5023123429116
24.2873046582749;-5.22271977943453;2.32259128816702;-0.658720524498296;-0.791347719444919;-1.01032765375115;14.6319925254071
24.1846451423111;-5.32103804072003;2.29466926988412;-0.766839302362691;-0.783845181374696;-0.853166481911314;14.7741384248208
24.0578578786431;-5.41674260897364;2.274663678932;-0.891725346124823;-0.791620033237921;-0.701651129339958;14.9329917364421
23.9014906000732;-5.5022608665418;2.26444541499915;-1.03243886339851;-0.823322893421698;-0.557159318207808;15.1112165893242
23.7419103789559;-5.56087387517614;2.26500723836305;-1.17171344007914;-0.833930451259606;-0.418598485499105;15.2812205061997
23.6068950757507;-5.59265644086108;2.27371766475601;-1.29180827405837;-0.840742151113459;-0.284086324959972;15.4199261786904
23.4732606910052;-5.60920719622757;2.28944130926244;-1.40659693281445;-0.86042874259609;-0.15115019594531;15.5545815769837
23.325004306876;-5.60837649098029;2.31395395204861;-1.53057385132787;-0.851996867219186;-0.0202277289495762;15.7028402883846
23.1743281449042;-5.58848857352747;2.3465824762254;-1.65871146263539;-0.809947754381035;0.107028616324853;15.8548232974585
23.0239741915322;-5.54910459702955;2.38675249632401;-1.78916841619799;-0.789664519666215;0.228119337725368;16.0102498360527
